Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2016-12-27,20.486432,19.739975,19.37568,19.527176,19.212726,19.931431,20.801016,23.529988,24.896712,25.604765,26.460348,26.526539,25.429742,24.622863,24.018257,24.369622,25.53806,32.766471,28.093745,26.463814000000003,26.229027,24.525406,22.834593,20.454542
2016-12-28,19.113045,18.042768,17.587395,17.399361,17.804108,19.129995,22.209875,24.167822,24.541495,24.897621,25.517258,25.745144,25.043219,24.648801,24.071662,24.321099,25.097976,31.656021000000003,31.89628,30.562293,28.289725,26.197048,24.410039,22.957938
2016-12-29,21.699597,21.017041,20.791978,20.729475,20.999086,22.923488,26.178324,31.181682,28.486357,30.34397,28.437736,27.937261,27.635447,26.76427,25.839846,25.820099,27.974997,38.468907,35.127026,34.673271,33.709195,28.703917,25.913152,23.751624
2016-12-30,22.578896,20.80452,20.357014000000003,20.247195,20.214907,22.093806,25.383849,29.691112,28.671898,31.544299,30.040357,29.114793,28.122512,27.201040000000003,26.488277000000004,26.646712,28.612658000000003,38.539486,34.132327000000004,33.354007,32.679507,30.686448,26.386904,23.778223
2016-12-31,21.924258,21.039668,20.438443,20.485149,21.176143,22.680011,27.644786,29.895695,30.3062,30.508501000000003,30.89185,29.276640000000004,27.625214,27.071513,26.506205,26.426633,30.293769,41.495773,36.024762,32.630582000000004,31.053396000000003,29.825113,25.431957,24.037685
2017-01-01,23.050811,21.927938,21.273799,21.112545,20.768404,21.477569,23.298216,25.787055,27.370969,27.868606,26.425838,26.091674,24.759889,24.09022,23.709429,23.73073,24.82867,30.368258,30.306022,28.32285,27.140016,25.841233,24.372867000000003,22.688588
2017-01-02,22.105008,21.300253,20.995351,20.561,20.614897,20.717964,21.560127,22.341082,23.696791,24.794271,25.081882,25.179209,24.258498,23.903023,23.831676,23.86206,24.781033,36.560114,35.268622,33.57488,28.5131,26.558887,24.771663,23.173332
2017-01-03,20.876341,19.832119,19.182569,19.243151,19.388608,19.742385,21.39901,23.483168,26.166614000000003,26.964074,28.748140000000003,28.148138,26.780878,26.311646000000003,25.756216,25.547237,27.959384000000004,38.134283,36.342717,34.071642,28.387494,25.998043,23.927801,21.431564
2017-01-04,21.621423,20.585145,19.933808,19.870968,20.233919,21.381244,28.076781,30.440472,29.917846,31.090977,33.606165999999995,34.297026,29.905888,28.237629,26.680635,26.126866,28.509767,37.239109,36.781857,35.004064,29.017202,25.480106,24.063157,21.708461
2017-01-05,21.435155,21.502445,21.065523,20.970235,21.184341,23.468782,27.828844,33.189314,30.674414,30.908423,30.810049,29.668063,28.282004,27.686208,27.006684000000003,27.055802000000003,29.066944,43.139772,45.256044,43.272993,41.264528000000006,35.831501,27.904894,26.039193
