Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2015-01-04,38.42594528198242,34.20659255981445,29.289888381958008,23.978818893432617,21.2554931640625,23.011560440063477,25.655010223388672,27.089181900024414,29.140186309814453,35.727783203125,38.31532287597656,39.122528076171875,42.070167541503906,39.16075134277344,34.328250885009766,31.854660034179688,32.554664611816406,41.406864166259766,48.798248291015625,50.39159393310547,46.85908126831055,42.31608200073242,42.93886947631836,42.145137786865234
2015-01-05,37.533329010009766,32.89274978637695,28.198974609375,25.76836585998535,23.726472854614258,29.976083755493164,39.97003936767578,53.18027114868164,54.88093948364258,55.934688568115234,53.712562561035156,54.83440017700195,53.825321197509766,52.59983825683594,49.803932189941406,46.79682159423828,50.92193603515625,57.90913772583008,67.26144409179688,65.6803970336914,56.75530242919922,48.20914077758789,49.346595764160156,47.666019439697266
2015-01-06,42.71556854248047,39.350521087646484,35.831581115722656,32.94000244140625,31.42194366455078,34.670536041259766,41.82352066040039,50.31739044189453,53.1749267578125,54.28643035888672,54.46238708496094,53.04648208618164,52.789424896240234,50.87912368774414,45.792442321777344,44.231773376464844,47.25257873535156,53.81256103515625,62.79692459106445,60.25355911254883,52.1257209777832,46.82651138305664,48.03965377807617,46.199012756347656
2015-01-07,40.052452087402344,36.62425231933594,33.14948654174805,30.466983795166016,28.952049255371094,32.017662048339844,38.75300598144531,48.40749740600586,50.825687408447266,52.51774978637695,52.64784240722656,51.549903869628906,49.97325897216797,48.26038360595703,44.040008544921875,42.172183990478516,43.24608612060547,49.49251174926758,57.13007354736328,56.210575103759766,48.49760437011719,44.50449752807617,45.476783752441406,44.04094696044922
2015-01-08,40.43154525756836,37.1492805480957,33.321468353271484,30.738454818725586,29.93990707397461,31.66580581665039,40.17179489135742,48.069000244140625,51.7258186340332,52.684085845947266,53.2054328918457,52.0660285949707,51.39604949951172,49.930484771728516,45.15496063232422,42.4005012512207,43.28786849975586,51.21690368652344,56.81489562988281,54.55301284790039,50.124237060546875,45.48372268676758,45.52783203125,44.22848129272461
2015-01-09,35.84389114379883,32.402061462402344,28.845687866210938,24.84914779663086,22.626127243041992,25.78297233581543,34.444007873535156,42.74304962158203,44.98325729370117,46.66257095336914,46.58183670043945,44.801429748535156,43.67142868041992,41.586151123046875,37.1428108215332,31.93914031982422,34.06378173828125,41.29035568237305,47.13169860839844,45.586544036865234,39.36614227294922,36.54766082763672,37.39618682861328,37.97138595581055
2015-01-10,25.16443634033203,21.727210998535156,16.595218658447266,11.718316078186035,8.856788635253906,7.194662094116211,13.643075942993164,16.264148712158203,20.419681549072266,27.439592361450195,22.39338493347168,21.031883239746094,22.272218704223633,20.100908279418945,17.760507583618164,13.545270919799805,13.884004592895508,21.700584411621094,27.090316772460938,32.641475677490234,23.980180740356445,19.041261672973633,19.30987548828125,22.3674373626709
2015-01-11,25.36121368408203,20.411893844604492,13.015804290771484,10.278481483459473,6.434202194213867,6.735845565795898,10.275983810424805,12.956405639648438,19.274967193603516,25.660720825195312,24.720354080200195,27.62357521057129,28.491342544555664,26.722410202026367,23.15886116027832,19.23841667175293,21.99776268005371,30.898115158081055,39.50260925292969,41.64266586303711,36.23072814941406,29.660144805908203,31.833694458007812,30.406917572021484
2015-01-12,31.738018035888672,27.62363052368164,22.8760986328125,21.364469528198242,18.41666603088379,24.713058471679688,35.291748046875,47.65098190307617,49.815250396728516,51.312808990478516,47.868350982666016,47.424232482910156,47.44684600830078,46.58279800415039,42.135868072509766,39.47832107543945,42.78907775878906,48.758018493652344,56.804256439208984,60.1083984375,50.07341384887695,43.129276275634766,44.28560256958008,42.27229690551758
2015-01-13,31.868446350097656,29.037925720214844,24.674636840820312,21.860496520996094,19.67342758178711,24.772838592529297,34.58009719848633,45.22547149658203,47.84735107421875,48.99833297729492,46.932674407958984,45.07231140136719,43.835697174072266,42.11378479003906,38.41890335083008,36.220340728759766,38.81637954711914,43.908023834228516,51.75162887573242,53.887725830078125,43.776206970214844,37.865230560302734,38.685272216796875,38.00355911254883
2015-01-14,29.994686126708984,27.128746032714844,21.959571838378906,17.48668670654297,16.03997039794922,20.842376708984375,31.28498077392578,43.13294219970703,45.5305061340332,47.101402282714844,46.29214096069336,44.24083709716797,42.593414306640625,40.97807312011719,36.96833801269531,34.29168701171875,36.946510314941406,44.031829833984375,51.92183303833008,51.148468017578125,42.247352600097656,36.30472183227539,37.6016845703125,37.77449035644531
2015-01-15,33.846466064453125,30.21474266052246,25.909683227539062,22.09621810913086,20.000934600830078,24.359817504882812,34.417640686035156,44.70024108886719,46.607505798339844,48.788936614990234,47.03337097167969,46.51807403564453,44.30720138549805,41.877323150634766,38.08665466308594,35.577938079833984,37.82948303222656,44.38370895385742,51.28438186645508,51.10599899291992,42.576011657714844,37.834991455078125,38.28254699707031,38.414493560791016
