Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2016-12-27,24.18691062927246,22.901411056518555,22.36829376220703,22.276622772216797,22.876880645751953,24.34309959411621,25.9910888671875,27.094390869140625,27.90200424194336,28.089235305786133,28.320425033569336,28.423566818237305,28.31666374206543,28.275487899780273,28.416133880615234,28.931926727294922,29.912099838256836,30.98784065246582,30.438011169433594,29.46588134765625,28.647762298583984,28.17229652404785,27.441486358642578,26.11933135986328
2016-12-28,25.836278915405273,25.07516860961914,24.683670043945312,24.725229263305664,25.479167938232422,27.10282325744629,29.05718994140625,30.914762496948242,31.71371078491211,31.681955337524414,31.635046005249023,31.620594024658203,31.47575569152832,31.400100708007812,31.581222534179688,31.838525772094727,32.676143646240234,33.922203063964844,33.12995529174805,31.353166580200195,30.198863983154297,29.702560424804688,29.295963287353516,28.004812240600586
2016-12-29,28.221567153930664,27.652170181274414,27.128711700439453,26.852399826049805,27.072486877441406,27.720182418823242,28.7719669342041,29.7758731842041,30.645265579223633,30.49169158935547,30.33161163330078,30.12904167175293,29.849782943725586,29.734838485717773,29.816919326782227,30.071382522583008,30.871700286865234,31.508237838745117,30.684345245361328,29.76117515563965,29.22819709777832,28.87020492553711,28.125844955444336,27.150476455688477
2016-12-30,27.490285873413086,26.99728775024414,26.678516387939453,26.54547691345215,26.91727638244629,27.568836212158203,28.900053024291992,29.87882423400879,30.569454193115234,30.685894012451172,30.539587020874023,30.36911392211914,30.034347534179688,29.894044876098633,29.970903396606445,29.99724578857422,30.493587493896484,31.03533935546875,30.75048828125,30.250259399414062,29.643125534057617,29.13312339782715,28.507049560546875,27.762514114379883
2016-12-31,26.64629364013672,25.802576065063477,25.300758361816406,24.91619300842285,24.98383140563965,25.292034149169922,25.728561401367188,26.342466354370117,27.26279640197754,27.853527069091797,27.868118286132812,27.820384979248047,27.62006187438965,27.418977737426758,27.36826515197754,27.531753540039062,28.233680725097656,28.9053955078125,29.051956176757812,28.941585540771484,28.470115661621094,28.02772331237793,27.481842041015625,26.60072135925293
2017-01-01,24.72919464111328,23.891611099243164,23.37478256225586,23.21648597717285,23.54084587097168,24.736726760864258,25.738767623901367,26.549772262573242,27.17174530029297,28.1406307220459,28.790937423706055,29.10199737548828,28.87948226928711,28.695070266723633,28.847309112548828,29.28723907470703,30.28484344482422,31.249536514282227,31.07272720336914,30.4232234954834,29.583364486694336,29.234325408935547,28.46074676513672,27.441707611083984
2017-01-02,28.603099822998047,27.57930564880371,27.1434268951416,26.864885330200195,27.30923843383789,29.554176330566406,32.962982177734375,38.2890739440918,40.9710578918457,39.51862335205078,38.14470291137695,37.390586853027344,37.10805892944336,37.16626739501953,37.39146041870117,38.460445404052734,40.643550872802734,43.95357131958008,41.06093978881836,36.703712463378906,34.19538116455078,32.706722259521484,31.417306900024414,30.110687255859375
2017-01-03,31.106985092163086,30.590492248535156,30.206510543823242,29.962404251098633,30.144601821899414,30.91604232788086,32.817481994628906,36.5621337890625,38.83221435546875,37.30782699584961,35.79298782348633,34.859397888183594,34.33767318725586,34.177940368652344,34.423927307128906,34.7634162902832,35.88851547241211,37.921417236328125,36.088687896728516,33.08847427368164,31.583261489868164,30.95699691772461,29.882923126220703,28.66034698486328
2017-01-04,27.878446578979492,27.150482177734375,26.849000930786133,26.75792694091797,27.18900489807129,27.940340042114258,29.08238983154297,31.576698303222656,33.041107177734375,32.98128890991211,32.52168273925781,32.158477783203125,31.91945457458496,31.812776565551758,32.38459396362305,33.028175354003906,34.699745178222656,37.17219543457031,35.98695755004883,33.183204650878906,31.7455997467041,30.914134979248047,30.31358528137207,29.386096954345703
2017-01-05,30.575071334838867,29.795440673828125,29.40957260131836,29.490806579589844,29.808387756347656,31.179672241210938,33.249603271484375,41.97649002075195,46.44812774658203,44.54078674316406,41.85472869873047,40.096351623535156,39.30801773071289,39.01347351074219,39.81400680541992,41.23115158081055,44.0860710144043,50.762088775634766,47.70034408569336,38.71506881713867,34.98891067504883,33.61406707763672,32.78158187866211,32.030757904052734
