Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2016-12-27,23.559677124023438,22.16050148010254,21.232431411743164,20.76247787475586,21.887113571166992,24.35739517211914,27.28772735595703,30.105939865112305,31.492122650146484,31.351598739624023,29.81424903869629,29.903505325317383,29.242435455322266,29.12298011779785,28.864328384399414,30.198654174804688,32.33732986450195,33.381526947021484,31.57448959350586,29.700958251953125,28.7309513092041,27.78347396850586,26.990686416625977,25.48298454284668
2016-12-28,25.6127872467041,24.830448150634766,24.414154052734375,24.15620231628418,25.000112533569336,26.761470794677734,29.7978458404541,32.90013122558594,34.481842041015625,34.310447692871094,34.02949905395508,34.32459259033203,34.32294464111328,33.99837112426758,34.003143310546875,34.9605712890625,35.615272521972656,37.56696701049805,35.672325134277344,32.408958435058594,30.727081298828125,29.607696533203125,28.397544860839844,26.9669132232666
2016-12-29,29.084636688232422,28.717065811157227,28.499269485473633,28.328826904296875,28.794679641723633,29.500411987304688,31.17025375366211,33.642539978027344,34.44377517700195,34.02840042114258,33.01510238647461,32.642120361328125,32.55556106567383,32.43899154663086,32.5794563293457,33.91776657104492,36.71917724609375,37.4973258972168,35.26667404174805,32.990638732910156,31.421884536743164,30.31728744506836,29.453075408935547,28.521265029907227
2016-12-30,29.3018741607666,28.942373275756836,28.915700912475586,28.886075973510742,29.40354347229004,30.16751480102539,31.88897132873535,34.966522216796875,35.86741256713867,35.20573425292969,33.944847106933594,33.127960205078125,33.07209014892578,32.844932556152344,32.9141845703125,34.145408630371094,36.70485305786133,37.58613586425781,35.6894416809082,33.38688659667969,31.91632843017578,30.847620010375977,30.110422134399414,29.18050193786621
2016-12-31,28.45551300048828,27.8082218170166,27.553316116333008,27.513410568237305,27.864242553710938,28.60201072692871,30.34298324584961,33.57024383544922,34.85424041748047,34.66591262817383,33.46723937988281,32.56250762939453,32.64212417602539,32.50639343261719,32.62351989746094,34.366607666015625,37.91618728637695,38.6089973449707,36.38605880737305,33.065406799316406,31.281740188598633,30.259313583374023,29.57378387451172,28.646678924560547
2017-01-01,26.678455352783203,25.770774841308594,25.34170150756836,25.246906280517578,25.808250427246094,26.83708953857422,28.293188095092773,29.905614852905273,30.662378311157227,31.485279083251953,31.351287841796875,31.49892234802246,31.659517288208008,31.58384132385254,32.045379638671875,33.51197814941406,36.92739486694336,39.097042083740234,36.9774284362793,33.64955139160156,32.04143142700195,30.84864616394043,29.76775360107422,28.55384063720703
2017-01-02,29.351078033447266,28.583261489868164,28.222604751586914,28.018877029418945,28.510583877563477,30.070608139038086,32.98871612548828,34.71076965332031,36.212867736816406,36.161067962646484,35.78548049926758,36.386688232421875,36.995811462402344,37.30855178833008,37.989105224609375,38.89390563964844,41.70648956298828,42.97137451171875,40.84061050415039,36.87159729003906,34.49123001098633,33.268089294433594,32.298770904541016,30.895845413208008
2017-01-03,32.637733459472656,32.23846435546875,32.09571075439453,32.085811614990234,32.476158142089844,33.262351989746094,36.006187438964844,43.17399978637695,46.42654800415039,44.69107437133789,41.10997772216797,39.449073791503906,39.95899200439453,39.18678283691406,39.67496871948242,41.96979522705078,47.84536361694336,50.699851989746094,45.57489776611328,38.57630920410156,35.28131103515625,33.78362274169922,32.79327392578125,31.592815399169922
2017-01-04,30.406641006469727,29.86252784729004,29.68911361694336,29.65369415283203,30.271286010742188,31.34305763244629,33.21543884277344,36.80225372314453,37.98291015625,37.387577056884766,35.623939514160156,34.98080062866211,35.20720672607422,35.13568115234375,35.610572814941406,37.515586853027344,41.80849838256836,43.71612548828125,40.177703857421875,35.736576080322266,33.906375885009766,32.850990295410156,32.20455551147461,31.184661865234375
2017-01-05,31.004667282104492,30.571714401245117,30.481592178344727,30.59607696533203,31.144790649414062,32.163082122802734,35.04298400878906,44.19803237915039,49.709625244140625,47.99200439453125,43.30532455444336,41.453365325927734,41.82929611206055,41.2983512878418,42.179420471191406,46.69454574584961,57.36996078491211,67.0510482788086,55.046485900878906,40.7772216796875,36.52963638305664,34.425777435302734,33.14579391479492,32.091556549072266
2017-01-06,35.06300735473633,34.53580856323242,34.62405776977539,34.54217529296875,34.97954177856445,35.786781311035156,40.87837600708008,60.76960754394531,72.58580780029297,67.7688217163086,57.01655578613281,52.40940475463867,52.96529769897461,50.726806640625,50.959877014160156,56.7705192565918,72.441162109375,87.77655029296875,68.89808654785156,47.643890380859375,39.884151458740234,36.861610412597656,35.0819206237793,33.91043472290039
2017-01-07,31.30451011657715,30.66780662536621,30.49001121520996,30.368244171142578,30.452247619628906,30.4370059967041,30.644794464111328,31.783390045166016,32.53974533081055,33.05533981323242,33.37076950073242,33.56569290161133,33.86201095581055,34.04092025756836,34.269012451171875,36.11966323852539,40.610511779785156,42.66943359375,39.667449951171875,35.458885192871094,33.823272705078125,33.06920623779297,32.84246063232422,31.964923858642578
2017-01-08,31.339536666870117,30.838369369506836,30.73826026916504,30.626264572143555,30.729806900024414,31.125926971435547,31.598894119262695,31.882339477539062,32.8672981262207,33.02262878417969,32.97949981689453,33.505550384521484,33.848846435546875,33.482425689697266,33.63283157348633,33.89626693725586,35.37092971801758,36.185489654541016,36.09043502807617,34.75932312011719,33.1190299987793,32.265811920166016,31.770648956298828,30.98046112060547
2017-01-09,31.09144401550293,30.71939468383789,30.72933578491211,30.699514389038086,31.143970489501953,31.779083251953125,32.612979888916016,32.748897552490234,33.48352813720703,33.4627799987793,33.169898986816406,33.74913787841797,34.21345138549805,33.980865478515625,34.07508850097656,34.344757080078125,35.821678161621094,35.66976547241211,35.07108688354492,33.966068267822266,32.853599548339844,32.03300094604492,31.342491149902344,30.33662223815918
2017-01-10,29.496437072753906,29.071720123291016,29.13125991821289,29.13642120361328,29.640583038330078,30.271780014038086,31.796775817871094,34.475276947021484,35.103633880615234,34.82288360595703,33.8047981262207,33.26976013183594,33.2514533996582,33.272953033447266,33.419883728027344,34.69169998168945,37.16636276245117,38.247379302978516,36.39041519165039,34.05195236206055,32.60221862792969,31.372577667236328,30.53948974609375,29.613407135009766
2017-01-11,28.878021240234375,28.30417251586914,27.9534969329834,27.8486270904541,28.317413330078125,29.078433990478516,30.500045776367188,31.244962692260742,31.970834732055664,31.982046127319336,31.595766067504883,31.58876609802246,31.741064071655273,31.755859375,31.860593795776367,32.256568908691406,33.16939926147461,33.23421859741211,32.83739471435547,31.84575843811035,30.797910690307617,30.121118545532227,29.52469253540039,28.62211799621582
2017-01-12,25.2232666015625,24.3028621673584,23.774234771728516,23.67500114440918,24.428544998168945,26.07921600341797,27.931018829345703,30.040904998779297,30.400217056274414,30.777528762817383,29.908580780029297,29.90976333618164,29.448436737060547,29.63931655883789,29.809162139892578,31.0664119720459,33.205745697021484,33.848453521728516,32.51887893676758,30.39348030090332,29.703893661499023,28.79228973388672,27.81233787536621,26.446529388427734
2017-01-13,27.535911560058594,27.20525550842285,27.08263397216797,27.236356735229492,28.063289642333984,29.122224807739258,30.665620803833008,35.35257339477539,38.401634216308594,37.40390396118164,35.1080436706543,34.19423294067383,33.77549362182617,33.33748245239258,33.2530517578125,34.79041290283203,37.94425964355469,41.127784729003906,37.68388748168945,32.98708724975586,31.439069747924805,30.19276237487793,29.336013793945312,28.577285766601562
2017-01-14,30.757741928100586,30.412126541137695,30.18485450744629,30.02599334716797,30.25542640686035,30.756553649902344,32.06679153442383,34.46525573730469,35.490848541259766,35.58657455444336,34.41819381713867,34.0838737487793,34.14603042602539,33.98802185058594,34.08734130859375,35.54746627807617,39.38268280029297,40.068687438964844,38.13056945800781,34.87479782104492,32.975914001464844,31.810266494750977,31.065319061279297,30.048280715942383
2017-01-15,30.254487991333008,29.812620162963867,29.805105209350586,29.81364631652832,30.183727264404297,30.554704666137695,31.28412437438965,32.440799713134766,32.779788970947266,33.533817291259766,33.701812744140625,33.927894592285156,33.92566680908203,33.71701431274414,33.60676956176758,34.83921813964844,37.61716079711914,39.597232818603516,37.80449676513672,35.12748718261719,33.665035247802734,32.45246505737305,31.771587371826172,30.798633575439453
2017-01-16,31.561397552490234,31.197551727294922,31.143047332763672,31.224613189697266,31.582643508911133,32.40970993041992,35.07591247558594,44.62099838256836,50.67845916748047,48.358070373535156,43.1757698059082,41.13362503051758,41.39325714111328,40.65656661987305,40.71384811401367,43.4377555847168,51.219139099121094,58.35830307006836,50.40204620361328,39.43134307861328,35.88056182861328,34.04560852050781,32.85039138793945,31.943695068359375
2017-01-17,31.9904727935791,31.4310245513916,31.523221969604492,31.291336059570312,31.561742782592773,32.560428619384766,36.567752838134766,48.768245697021484,57.60622024536133,56.28700256347656,51.09610366821289,49.73175811767578,50.38792037963867,47.23569869995117,46.987274169921875,49.224918365478516,57.84351348876953,66.53227996826172,56.563194274902344,42.05167007446289,36.01030349731445,33.620033264160156,31.80994415283203,31.080156326293945
2017-01-18,30.051647186279297,29.576805114746094,29.582311630249023,29.629201889038086,30.329696655273438,30.966842651367188,33.2242317199707,40.621742248535156,43.752628326416016,42.05392837524414,39.54087829589844,38.092491149902344,38.27219009399414,37.19293212890625,37.4825325012207,40.46424865722656,47.39944076538086,54.67543411254883,43.99205780029297,35.37035369873047,32.36818313598633,30.909944534301758,30.13427734375,29.52727699279785
2017-01-19,29.434627532958984,29.176565170288086,29.07814598083496,29.11319923400879,29.49219512939453,30.080190658569336,31.138256072998047,32.121971130371094,32.98969650268555,32.67751693725586,32.30146026611328,32.16426086425781,32.19483947753906,32.1656379699707,32.2369270324707,32.41079330444336,33.23629379272461,33.43008041381836,33.05435562133789,32.1973991394043,31.198522567749023,30.768320083618164,30.235389709472656,29.466279983520508
2017-01-20,28.77488136291504,28.39516258239746,28.339982986450195,28.348230361938477,28.78007698059082,29.39550018310547,30.52838706970215,32.95404815673828,33.79495620727539,33.69188690185547,32.68766784667969,32.3592529296875,32.39152145385742,32.27292251586914,32.207889556884766,33.13820266723633,35.84571838378906,36.7238883972168,35.14492416381836,32.64974594116211,31.473527908325195,30.56525421142578,29.906137466430664,28.92782211303711
2017-01-21,28.585100173950195,28.18449592590332,28.162721633911133,28.097150802612305,28.444522857666016,28.95582389831543,29.73886489868164,30.701356887817383,31.222274780273438,31.839981079101562,31.73307991027832,31.93136978149414,32.02651596069336,31.70914077758789,31.6463565826416,32.76541519165039,35.441463470458984,36.47125244140625,35.370723724365234,32.818511962890625,31.42611312866211,30.415212631225586,29.84321403503418,28.819576263427734
2017-01-22,28.20851707458496,27.861692428588867,27.779218673706055,27.668495178222656,27.979705810546875,28.38560676574707,28.919172286987305,29.907018661499023,30.266599655151367,30.736507415771484,30.770021438598633,30.916776657104492,30.936670303344727,30.760168075561523,30.719545364379883,31.474220275878906,33.78961944580078,35.01152801513672,33.973114013671875,31.9753360748291,30.826793670654297,29.82859992980957,29.214757919311523,28.346832275390625
